"Gene","ModuleColor","kME_turquoise","p.kME_turquoise","GS_Activation_Status.Activated","PValue"
"BCL2L13","turquoise",0.770120758506611,6.25193026604565e-09,0.639831437691105,8.77835476871594e-06
"TBC1D10A","turquoise",-0.852291274562291,3.01852162297987e-12,-0.678626902815075,1.4891316707996e-06
"PES1","turquoise",0.923706106329425,2.03118795871717e-17,0.761060337804377,1.19504681856604e-08
"CYTH4","turquoise",-0.862847045270483,8.1258569948656e-13,-0.67024349274071,2.23351201049438e-06
"ESS2","turquoise",-0.72411129432531,1.28440392929322e-07,-0.662046031897981,3.27963772604643e-06
"SLC25A1","turquoise",0.942402678431904,1.14732579257803e-19,0.929150292904196,5.22132332519492e-18
"PIK3IP1","turquoise",-0.963939165279204,1.89421919467593e-23,-0.906396516662693,8.47508498874813e-16
"GCAT","turquoise",0.972351834695839,1.30950529103219e-25,0.912546681095612,2.46127013565948e-16
"SNU13","turquoise",0.899554976385148,3.04553684433839e-15,0.759915754053741,1.29435839198856e-08
"POLR2F","turquoise",0.904221190060191,1.28610264002935e-15,0.759489332129147,1.33328253757107e-08
"CENPM","turquoise",0.943898324185076,7.05155428987394e-20,0.969629674017077,7.61629724868043e-25
"KDELR3","turquoise",-0.903677509111351,1.42518774182452e-15,-0.776200460513423,3.98094430093629e-09
"HSCB","turquoise",0.85597242496404,1.93276276511595e-12,0.72484121844554,1.23008241028686e-07
"TOMM22","turquoise",0.840682398814948,1.14227187031326e-11,0.707226792266735,3.36502592721036e-07
"RTCB","turquoise",0.948166093177125,1.62799836535586e-20,0.796756259381856,7.75246984287097e-10
"PPP6R2","turquoise",-0.817814830149,1.18167940014706e-10,-0.642106986349309,7.96483262544798e-06
"SBF1","turquoise",-0.766489866211016,8.13347030047168e-09,-0.558734782324853,0.000178879903829718
"SUN2","turquoise",-0.839823096529642,1.2552120859618e-11,-0.618801419183802,2.08025517561673e-05
"RHBDD3","turquoise",0.851121566415853,3.46917372268547e-12,0.936661204369506,6.63511970730246e-19
"TTLL1","turquoise",0.727462906788258,1.05204994420288e-07,0.743939231057137,3.77476803255761e-08
"AP1B1","turquoise",0.914597365076321,1.59694096394967e-16,0.955819608272048,8.3637880554505e-22
"CHKB","turquoise",-0.923467227028242,2.15093351629544e-17,-0.839574975185481,1.28972189108414e-11
"THOC5","turquoise",0.849483984679723,4.20699146446335e-12,0.769354310349357,6.61157978441222e-09
"MCM5","turquoise",0.987974298745962,2.02340376111451e-32,0.950382464920569,7.23571370051592e-21
"TSPO","turquoise",0.755069439123333,1.80618791181871e-08,0.778175793088091,3.42755234750726e-09
"TTLL12","turquoise",0.946218562779896,3.22548874198433e-20,0.85928542410246,1.28027136892324e-12
"CBX7","turquoise",-0.759879757587017,1.29760283967807e-08,-0.891708126180838,1.18512100285195e-14
"SYNGR1","turquoise",-0.928020117084165,6.98283842710975e-18,-0.800374291568195,5.70168055386141e-10
"MTMR3","turquoise",-0.892929613086096,9.65889388567912e-15,-0.903128992754273,1.57978581796895e-15
"MIEF1","turquoise",0.868913443560083,3.63543512028595e-13,0.757872091258422,1.49102675173164e-08
"CACNA1I","turquoise",-0.946286783363649,3.15051512186588e-20,-0.780958215749569,2.76883483826111e-09
"SAMM50","turquoise",0.90885327237129,5.22633656332101e-16,0.940230000017194,2.27476648577983e-19
"TXN2","turquoise",0.974907548834194,2.12017098920449e-26,0.911171630877298,3.27019348019842e-16
"GRAP2","turquoise",-0.708655571774379,3.10975179496843e-07,-0.445799170126205,0.00393947646762396
"EIF3D","turquoise",0.703819769304706,4.05399115264393e-07,0.488038850189172,0.00140002155241878
"SGSM3","turquoise",-0.744641001632748,3.60735393740168e-08,-0.70542844318214,3.71388222126354e-07
"SLC25A17","turquoise",0.904517163424173,1.21586695303071e-15,0.816142964485679,1.38391768869956e-10
"KCTD17","turquoise",0.827804614424163,4.44098807364379e-11,0.737586798903477,5.65460608232795e-08
"IL2RB","turquoise",0.831182454921002,3.14480481441993e-11,0.826083705229452,5.27964254144194e-11
"RBX1","turquoise",0.950384227568716,7.23094286167671e-21,0.934285659855412,1.30791198094541e-18
"EP300","turquoise",-0.841860978238248,1.0028000347262e-11,-0.714828573474419,2.19957087944714e-07
"PHF5A","turquoise",0.837145998822525,1.67790141549284e-11,0.785471214025982,1.94572592305366e-09
"ACO2","turquoise",0.826508687966249,5.05974376596271e-11,0.618725580385105,2.08650213018092e-05
"PMM1","turquoise",0.86028777165395,1.12794319743177e-12,0.841316585524839,1.06510977700529e-11
"DESI1","turquoise",0.940117636163792,2.3550810989119e-19,0.802136003838356,4.89828607707809e-10
"CERK","turquoise",-0.789278625068954,1.43533889572276e-09,-0.740239461944678,4.78325689683686e-08
"BRD1","turquoise",-0.897275537093601,4.57041056314195e-15,-0.773607955738428,4.83405370429904e-09
"HDAC10","turquoise",-0.83638553071053,1.82037191625885e-11,-0.630401055086748,1.30274148010959e-05
"FKBP3","turquoise",0.901104930157044,2.29810253907292e-15,0.816052079103893,1.39579044504977e-10
"PRMT5","turquoise",0.973342540820017,6.60280063874095e-26,0.854142938653219,2.41581333224355e-12
"AP4S1","turquoise",-0.935705349247922,8.74559611757482e-19,-0.905170609701511,1.07338872677595e-15
"POLE2","turquoise",0.971070788432656,3.06213160761264e-25,0.975266804886849,1.61705852522718e-26
"GNPNAT1","turquoise",0.852248979884661,3.03381025838749e-12,0.656712245875,4.18482510961649e-06
"PSMA3","turquoise",0.935697895208648,8.76430545786505e-19,0.784364742175908,2.1231568678413e-09
"TIMM9","turquoise",0.822775022069433,7.3243604462416e-11,0.693753384221901,6.92563378237999e-07
"GSTZ1","turquoise",0.896137885913844,5.5770669096989e-15,0.829320780706507,3.80719731568328e-11
"TMED8","turquoise",0.974953665786368,2.04816384435483e-26,0.89216110540883,1.09886125856538e-14
"AHSA1","turquoise",0.975736109496989,1.12826742133535e-26,0.88500162322957,3.49426034914906e-14
"ALKBH1","turquoise",0.738957467379944,5.18748066958917e-08,0.559192867641357,0.000176240482359592
"ERH","turquoise",0.97726708037913,3.31404977496844e-27,0.941826942197084,1.37899834225961e-19
"SRSF5","turquoise",-0.915222673165327,1.39657551500421e-16,-0.943447325499654,8.17777656112071e-20
"SLC10A1","turquoise",-0.944266753730483,6.2419478905167e-20,-0.938412098082528,3.95572762105959e-19
"MTHFD1","turquoise",0.989809123745232,8.84812939244033e-34,0.962930476523038,3.17150088093668e-23
"TELO2","turquoise",0.894229655730015,7.74810533724865e-15,0.828440408991199,4.16404502712167e-11
"PCNX1","turquoise",-0.85196085162364,3.13991291713319e-12,-0.924102842963616,1.84609808252069e-17
"VRK1","turquoise",0.911357233077693,3.14798166026731e-16,0.812665811973065,1.91257269490661e-10
"PSMB5","turquoise",0.958756411489506,2.32238620256662e-22,0.823932032020021,6.537190618025e-11
"YY1","turquoise",-0.839976072276955,1.23436908804994e-11,-0.792987303338331,1.0608055074545e-09
"CCNB1IP1","turquoise",0.885456645762433,3.25404076148717e-14,0.74918396842171,2.67979534768206e-08
"APEX1","turquoise",0.712620964869964,2.49209809268159e-07,0.561098602431578,0.000165632832936678
"ARHGAP5","turquoise",-0.789772255994889,1.37919851016816e-09,-0.881424996595474,6.05425257300523e-14
"CINP","turquoise",0.796433495528544,7.96552273475094e-10,0.582675261902634,7.98196949890983e-05
"SRP54","turquoise",0.96401001428987,1.82586962932975e-23,0.876828258481364,1.19631333977463e-13
"PCK2","turquoise",0.988712278884089,6.11306160389329e-33,0.936545383615423,6.86247813984348e-19
"PSMA6","turquoise",0.973472547975841,6.02387215723164e-26,0.879413123096609,8.18452952788463e-14
"EMC9","turquoise",0.874781153133178,1.60621897840521e-13,0.8585795467414,1.39891727697333e-12
"PSME2","turquoise",0.937383305416514,5.37026042508756e-19,0.978452841947211,1.20995049333598e-27
"GSS","turquoise",0.953665908159129,2.0276307576892e-21,0.842464981751006,9.37675289201896e-12
"PYGB","turquoise",-0.724867261887608,1.22818418629813e-07,-0.678943048643767,1.46616476607362e-06
"IFT52","turquoise",0.82922323551244,3.84527554182553e-11,0.717773040758496,1.85876057503402e-07
"NDRG3","turquoise",0.817378212163089,1.23164288381964e-10,0.824959564962963,5.90524019158777e-11
"SLA2","turquoise",0.796590297193098,7.86134560367592e-10,0.94022446279514,2.27866298322476e-19
"PABPC1L","turquoise",0.816736670881193,1.3086543075872e-10,0.712810486652486,2.46563843359438e-07
"STK4","turquoise",-0.953994135808993,1.77652761715306e-21,-0.861303897116954,9.91016082675617e-13
"PFDN4","turquoise",0.899013014270082,3.35705104593068e-15,0.773974645943084,4.7038276241622e-09
"CSTF1","turquoise",0.865348250089921,5.85996081537552e-13,0.792621438198561,1.09322096439524e-09
"TUBB1","turquoise",-0.889485738961845,1.7088623078829e-14,-0.81751680740136,1.21557275593711e-10
"PRELID3B","turquoise",0.886076793028684,2.95158368032461e-14,0.749629837300975,2.60187091791451e-08
"PSMA7","turquoise",0.932586101916931,2.09299263564166e-18,0.888384194795037,2.04286804231224e-14
"SLCO4A1","turquoise",0.860879755010712,1.04615408143857e-12,0.97294079870589,8.74271239344252e-26
"SLC17A9","turquoise",0.747869619691774,2.92231453137867e-08,0.784175539756938,2.1549681020491e-09
"PTK6","turquoise",-0.903667527298495,1.4278690610319e-15,-0.805984954957101,3.49643327790686e-10
"ADISSP","turquoise",0.936449187508164,7.05688411326838e-19,0.782540931208388,2.44892352633555e-09
"TRIB3","turquoise",0.954991047404288,1.18189898256783e-21,0.901770713545067,2.03337623750976e-15
"CSNK2A1","turquoise",0.946669217839382,2.75978998094726e-20,0.807161614965264,3.14931020293476e-10
"CDS2","turquoise",-0.860110285632722,1.15361164110249e-12,-0.70495001865555,3.81216665794678e-07
"SIRPB1","turquoise",-0.827192572447962,4.72380607264251e-11,-0.724618122762199,1.24645496783258e-07
"SEC23B","turquoise",0.954016580170568,1.76047753068007e-21,0.940024332713627,2.42379917681421e-19
"TM9SF4","turquoise",0.891423391112517,1.24256327649634e-14,0.754320591722056,1.90032265195346e-08
"TLDC2","turquoise",-0.878259828745185,9.70523855339706e-14,-0.669445972691628,2.31977697107286e-06
"POFUT1","turquoise",0.95591262527652,8.04200473019806e-22,0.807393527861316,3.08481397374284e-10
"KIF3B","turquoise",0.931426159806999,2.86480530318046e-18,0.763712388796241,9.91545698733036e-09
"NOP56","turquoise",0.799538190166126,6.12461617901903e-10,0.665771238553192,2.75831672938618e-06
"MANBAL","turquoise",0.819433907892453,1.01248343048148e-10,0.689430557445405,8.6595565121682e-07
"TTI1","turquoise",0.925405170670955,1.34413388017942e-17,0.787065180508829,1.71432070094534e-09
"E2F1","turquoise",0.946348325375615,3.08429630700513e-20,0.991467969113273,3.06912355307778e-35
"CHMP4B","turquoise",0.876626911554036,1.23177355167197e-13,0.930320541494673,3.84446981788253e-18
"AHCY","turquoise",0.965433209545148,8.58836947217794e-24,0.840504907420767,1.16478840090537e-11
"FAM83D","turquoise",0.878981878187726,8.72482390100101e-14,0.969684352478925,7.36343179968072e-25
"DNTTIP1","turquoise",0.9031848393054,1.56335153541346e-15,0.951356023718374,5.00798060585861e-21
"PIGU","turquoise",0.952063448522645,3.81474058983895e-21,0.876130530380458,1.32346200958784e-13
"USP14","turquoise",0.86505327029357,6.09235450908938e-13,0.725996383237416,1.14845007752285e-07
"LPIN2","turquoise",0.88706772942478,2.5225810446871e-14,0.859472650039589,1.2504262534624e-12
"SMCHD1","turquoise",-0.889130897844424,1.81038888805473e-14,-0.736517058860127,6.04599438983261e-08
"CEP192","turquoise",0.746178871447778,3.26431883419478e-08,0.897387790074399,4.48095346997932e-15
"ANKRD12","turquoise",-0.84957420228288,4.16278206472954e-12,-0.815126541137838,1.52224861981816e-10
"POLI","turquoise",-0.826791966259631,4.91796465377073e-11,-0.817194632181304,1.25323525977077e-10
"RBBP8","turquoise",0.955762974330356,8.5656277187942e-22,0.977725831041903,2.25870564952496e-27
"CSTF2","turquoise",0.981214661840979,9.14679759101506e-29,0.930030141489358,4.14993426713994e-18
"VSIG1","turquoise",-0.907666860013635,6.61172601259565e-16,-0.766316512962631,8.23531318690314e-09
"PSMD10","turquoise",0.916819064516895,9.87107143938903e-17,0.780611291493646,2.84397972637431e-09
"ATG4A","turquoise",0.77148214236739,5.65767660032835e-09,0.859931824920774,1.17997347301458e-12
"PGRMC1","turquoise",0.902081143927682,1.92001900516558e-15,0.902242307005867,1.86354273644106e-15
"POLA1","turquoise",0.984215559514639,3.43790286668755e-30,0.960206826176874,1.19127391720227e-22
"NXT2","turquoise",0.940174928007611,2.3138016885097e-19,0.937835577768131,4.69793662807501e-19
"PRPS2","turquoise",0.977806042468442,2.11053277216603e-27,0.920363666930468,4.45340444666046e-17
"SUV39H1","turquoise",0.956788328640376,5.53517600788813e-22,0.962032837273639,4.95798947255287e-23
"NAA10","turquoise",0.800619845691955,5.58275386071475e-10,0.583320996695689,7.80325192656308e-05
"ZC3H12B","turquoise",-0.942810621947171,1.00598306270632e-19,-0.925340535910852,1.36565452169697e-17
"RBBP7","turquoise",0.891384337296857,1.2506433382926e-14,0.782789992586824,2.40184079402744e-09
"FMR1","turquoise",-0.885581244842576,3.19102387137865e-14,-0.68981609318637,8.49001867342144e-07
"SCML2","turquoise",0.903356784383723,1.51375780921679e-15,0.823678153618002,6.7028064886967e-11
"TAFAZZIN","turquoise",-0.731982629768263,8.00104059519585e-08,-0.56158795000689,0.000163003696350191
"PGK1","turquoise",0.905761174685025,9.58295080567604e-16,0.94066912061512,1.98502378509786e-19
"MAGT1","turquoise",0.742438529485376,4.15728649034688e-08,0.883112481704805,4.68170522269943e-14
"SMS","turquoise",0.980589779748339,1.69412678219774e-28,0.891026303925934,1.32705953786299e-14
"USP11","turquoise",-0.880022241024107,7.47478969432979e-14,-0.880004625546879,7.49447553335159e-14
"HTATSF1","turquoise",0.744216728034105,3.70772373353899e-08,0.87876332566407,9.01128222542135e-14
"CD40LG","turquoise",0.800340114017651,5.7184198784232e-10,0.725742561846198,1.16594382104292e-07
"PBDC1","turquoise",0.889286069565467,1.76531217958656e-14,0.762641600428211,1.06947809934751e-08
"BEX4","turquoise",-0.880433280132734,7.02901628410046e-14,-0.879581727204904,7.98197699942283e-14
"NDFIP2","turquoise",0.968991657942286,1.12433067819293e-24,0.862688333487671,8.29438099000693e-13
"FNDC3A","turquoise",-0.821373480527786,8.39672990112453e-11,-0.802625055338924,4.69480315782244e-10
"STK24","turquoise",0.80800255482002,2.92127251255165e-10,0.86233938852304,8.67651345918382e-13
"MRPS31","turquoise",0.836434176803653,1.81092902587948e-11,0.74941052455338,2.639932993093e-08
"SLC25A15","turquoise",0.885650237446999,3.15662616161307e-14,0.781090556564357,2.74066064750459e-09
"KPNA3","turquoise",0.964473851766353,1.4327917219836e-23,0.870560919834746,2.90198302631218e-13
"FLT1","turquoise",0.810270029572794,2.38097076720657e-10,0.597458118559575,4.69508300351382e-05
"DGKH","turquoise",0.712420026004672,2.52043867268789e-07,0.861099656839676,1.01721715736299e-12
"DHRS12","turquoise",-0.928720829576554,5.83444783936282e-18,-0.894896709465304,6.91181543514166e-15
"TSC22D1","turquoise",-0.942528763885385,1.10175300501852e-19,-0.896992033335078,4.80388754850207e-15
"CLN5","turquoise",-0.950936884709597,5.87308093094019e-21,-0.964484492589721,1.4247915406357e-23
"MGRN1","turquoise",0.731933632590504,8.02505471406605e-08,0.784480978547462,2.10383153600807e-09
"CORO1A","turquoise",0.757652923601091,1.51369316574489e-08,0.926496393192442,1.02573186273916e-17
"NUTF2","turquoise",0.98262963759109,2.09109655798097e-29,0.918702122892972,6.49650759586899e-17
"NUP93","turquoise",0.949004243709296,1.20315708610257e-20,0.801510447211703,5.17058972430725e-10
"CENPT","turquoise",-0.908080034199501,6.09408659204422e-16,-0.888349948636819,2.05417653055678e-14
"ARL2BP","turquoise",-0.843344307508655,8.49922693010374e-12,-0.627934754836059,1.44133322617586e-05
"PLLP","turquoise",-0.967267176279006,3.09734948265256e-24,-0.933979882205232,1.42467189461837e-18
"ACD","turquoise",0.840297867231552,1.19157929893246e-11,0.618616655934803,2.09550436496073e-05
"PARD6A","turquoise",0.797103960589587,7.52891983192879e-10,0.896285103707786,5.43594522465395e-15
"USB1","turquoise",0.729395997531391,9.36428278964232e-08,0.859456570595326,1.25296355004492e-12
"CYB5B","turquoise",0.941936709412594,1.33167321126996e-19,0.937588432728267,5.05479233745431e-19
"SETD6","turquoise",-0.840567781327815,1.15676504252865e-11,-0.854538312295149,2.30269834981215e-12
"HAS3","turquoise",-0.935680458946956,8.80821745022549e-19,-0.929523777396027,4.73805351768479e-18
"MON1B","turquoise",0.767965780143569,7.31269299636536e-09,0.797877023595573,7.05329041655738e-10
"AXIN1","turquoise",-0.865319724769299,5.88206470041676e-13,-0.814655241370572,1.5906886705565e-10
"HCFC1R1","turquoise",0.879582278352264,7.9813226783319e-14,0.968880754899781,1.20208725770845e-24
"NPRL3","turquoise",0.7557985992572,1.71871298611174e-08,0.550119990860929,0.00023563478373134
"MLYCD","turquoise",-0.946344596886799,3.08827042957223e-20,-0.876262881885532,1.29840671107878e-13
"MPG","turquoise",0.932074299618663,2.40555950506594e-18,0.969478613215015,8.35827141477746e-25
"NAGPA","turquoise",-0.961945740425386,5.17468632657067e-23,-0.87713327367712,1.14441935073807e-13
"COTL1","turquoise",0.718850247340623,1.74681577292156e-07,0.847058872094558,5.57434350805266e-12
"USP10","turquoise",0.816305826867184,1.36287836426796e-10,0.689072872821632,8.81963609559427e-07
"TSC2","turquoise",-0.862618719195562,8.36933023664862e-13,-0.733091848808646,7.47492049471427e-08
"LMF1","turquoise",-0.971894975837998,1.78083773126733e-25,-0.900782178327017,2.43781382183208e-15
"CLCN7","turquoise",-0.942905700059914,9.75491091986721e-20,-0.871486464690958,2.55346649385594e-13
"NUBP1","turquoise",0.838957886211017,1.37944661030019e-11,0.832585721977986,2.71866520096457e-11
"CAPN15","turquoise",0.804104776482771,4.12620825324457e-10,0.826705159009241,4.96101070167486e-11
"UBFD1","turquoise",0.74802715265063,2.89220711196233e-08,0.578833263551094,9.12422428180372e-05
"ELOB","turquoise",0.886048921921832,2.96458885656999e-14,0.738937135185109,5.19413987209596e-08
"USP31","turquoise",0.855885359974147,1.95352663699462e-12,0.881378791159644,6.09668879816457e-14
"DNAJA3","turquoise",0.740600489574123,4.67481954634534e-08,0.54595523105856,0.000268496704198422
"RRN3P2","turquoise",-0.710897167638915,2.74512310963281e-07,-0.826740586169193,4.94340060149282e-11
"RPGRIP1L","turquoise",0.867542911681743,4.37490576806474e-13,0.760032675359142,1.28387201950101e-08
"STX4","turquoise",-0.81251264763922,1.93972623727084e-10,-0.716619518713167,1.98598028731461e-07
"BCKDK","turquoise",0.878847552166829,8.89985406053513e-14,0.814746803094328,1.57717118373842e-10
"IL21R","turquoise",0.823384437269683,6.89931075523029e-11,0.695814746043194,6.21722815465279e-07
"CCP110","turquoise",0.795616304396516,8.52965173525741e-10,0.932533616128746,2.12318836024523e-18
"KNOP1","turquoise",0.723315006541878,1.3461956617395e-07,0.596340555049667,4.89173967347518e-05
"AAGAB","turquoise",0.968621304644235,1.40433102017206e-24,0.932089858865141,2.3954403792743e-18
"CSK","turquoise",0.925433180821809,1.33490740872261e-17,0.946931635565576,2.51867308097801e-20
"MTFMT","turquoise",0.81688706962449,1.29020613537556e-10,0.710704582790369,2.77482161799376e-07
"TTC23","turquoise",0.796464641522999,7.94472761881912e-10,0.583620641471843,7.72155944134605e-05
"FAH","turquoise",0.981491672660984,6.91387299443574e-29,0.923925832791903,1.92662109371897e-17
"CEMIP","turquoise",-0.785643561226036,1.91936806113157e-09,-0.697280054249739,5.75504746395346e-07
"RPAP1","turquoise",0.789263036607353,1.43714603461775e-09,0.567437674547528,0.000134363306432663
"ZNF106","turquoise",0.942649076800709,1.05986504174767e-19,0.827808436480326,4.43927286685579e-11
"CEP152","turquoise",0.92999683687353,4.18639496158676e-18,0.91233769113515,2.57067257700314e-16
"GABPB1","turquoise",0.903694539023428,1.4206241064172e-15,0.843987238789852,7.9070250363134e-12
"EIF3J","turquoise",0.747943986233116,2.90806560661541e-08,0.648299645064953,6.08797766518426e-06
"VPS18","turquoise",-0.799798730188746,5.98977897613804e-10,-0.57448059138666,0.000105957216783782
"SGK3","turquoise",-0.892039064937784,1.12150034218192e-14,-0.844151143687032,7.76236899710296e-12
"CSPP1","turquoise",-0.9173330292078,8.81461895028153e-17,-0.876448057547251,1.26409912878008e-13
"INTS9","turquoise",0.850139011616641,3.89576470401095e-12,0.810489988518569,2.33386304543295e-10
"NBN","turquoise",0.884453229137928,3.8059476001618e-14,0.718131611850559,1.82077998735577e-07
"DECR1","turquoise",0.887942412349128,2.19335165217e-14,0.884194002131375,3.96222028410376e-14
"LAPTM4B","turquoise",0.903729360275216,1.41133561163569e-15,0.963372667532948,2.53461610774094e-23
"STK3","turquoise",0.924643559262858,1.61933378428938e-17,0.76989662179469,6.35517186938611e-09
"GDAP1","turquoise",0.713510292046971,2.37017365992237e-07,0.676462890629461,1.65546262698774e-06
"EMC2","turquoise",0.736127550149633,6.19464542308328e-08,0.570421881287224,0.000121579434544974
"ARMC1","turquoise",0.953299661979236,2.34729454653279e-21,0.847870200981475,5.07620845058631e-12
"SPAG1","turquoise",0.80279075565447,4.62767075189041e-10,0.642388785528932,7.86904855429173e-06
"SQLE","turquoise",0.921308069107835,3.58005298912735e-17,0.967072222365435,3.46142853628555e-24
"INTS10","turquoise",0.779900625799221,3.00388986400261e-09,0.588315162658663,6.53894188567248e-05
"SLC39A14","turquoise",0.960301450366006,1.13952699193784e-22,0.859883771543194,1.18716790037796e-12
"LEPROTL1","turquoise",-0.938357441734226,4.02102936980504e-19,-0.861760006032651,9.34774738859741e-13
"GSR","turquoise",0.95038035558201,7.24142681161822e-21,0.886401039287416,2.80417707058279e-14
"TNFRSF10A","turquoise",-0.951883710195996,4.08944399211569e-21,-0.838152263398193,1.50540839297364e-11
"UBXN8","turquoise",0.817079518599382,1.26695492834543e-10,0.881044884260617,6.41177838767571e-14
"ERICH1","turquoise",-0.916573530556481,1.0416888707468e-16,-0.83676433185168,1.74804456592308e-11
"MCM4","turquoise",0.972432645980489,1.23953186149017e-25,0.979916255937642,3.2202708750552e-28
"KCTD9","turquoise",0.856371513838335,1.8402094689289e-12,0.91201873770779,2.74651338293998e-16
"ASAH1","turquoise",-0.834362847754883,2.2564780506023e-11,-0.75871173939072,1.40708080030593e-08
"KCNN4","turquoise",0.931562624726583,2.76172665542844e-18,0.803575960532784,4.32157483770302e-10
"NUCB1","turquoise",0.733173092728512,7.43767608432735e-08,0.889134966712902,1.80919319394597e-14
"HNRNPL","turquoise",0.705794871503743,3.64019647660692e-07,0.554528981305032,0.000204831775840795
"SARS2","turquoise",0.740458509039015,4.71718908899541e-08,0.610529953503586,2.87189698117375e-05
"SNRNP70","turquoise",-0.908242825210413,5.90082517278674e-16,-0.969062289328618,1.07731571483361e-24
"LIN7B","turquoise",-0.751495883655082,2.29804909577597e-08,-0.800397690524344,5.69024674084689e-10
"PPP1R37","turquoise",-0.816781449294445,1.3031360601502e-10,-0.647800060446864,6.22278626418374e-06
"ARHGEF18","turquoise",-0.90397519522227,1.34736927257955e-15,-0.820397173109204,9.22876396405967e-11
"PEX11G","turquoise",-0.795840435716392,8.37132317871779e-10,-0.765827303156394,8.529160476343e-09
"ERCC2","turquoise",0.938292369833323,4.10010258462399e-19,0.859489862055781,1.24771558777547e-12
"DOT1L","turquoise",0.930170875728744,3.99914638241974e-18,0.967183949474393,3.24810800838235e-24
"RNASEH2A","turquoise",0.973957215459894,4.26130771044509e-26,0.940496257260843,2.09465505337803e-19
"CD37","turquoise",-0.706748226798047,3.45477351211565e-07,-0.542071318166732,0.000302796228734273
"OAZ1","turquoise",0.876668397962298,1.22438730015923e-13,0.700270865791202,4.90860796232067e-07
"STX10","turquoise",0.808692534912709,2.74580319030053e-10,0.762019246091897,1.11735624121416e-08
"YJU2B","turquoise",-0.947852337147838,1.82078206205238e-20,-0.950942672684288,5.86022740473993e-21
"PTOV1","turquoise",-0.831634457844388,3.00114786090348e-11,-0.934896205932578,1.10126473284158e-18
"TLE5","turquoise",-0.758262416744621,1.45143954157287e-08,-0.504243480640327,0.000908018265086813
"SGTA","turquoise",0.848845251318318,4.53282504008245e-12,0.690515039936259,8.19044887704212e-07
"ASF1B","turquoise",0.911713251330911,2.92550975608984e-16,0.989175626119811,2.76771733932378e-33
"VRK3","turquoise",-0.797328355691608,7.38786125059686e-10,-0.668347847514454,2.44358076359366e-06
"AKAP8","turquoise",-0.76566009169907,8.63181643929792e-09,-0.727449080202899,1.05292266485265e-07
"POP4","turquoise",0.945708717839888,3.84158958264427e-20,0.936061223706987,7.89497094948414e-19
"CCNE1","turquoise",0.902673316991198,1.72009474256904e-15,0.95060906716627,6.64616258317422e-21
"PDCD5","turquoise",0.963445106274674,2.44258779549402e-23,0.842618611102297,9.21755362240801e-12
"TIMM50","turquoise",0.81554703638933,1.46352192316099e-10,0.58929202553956,6.31456597040265e-05
"FBL","turquoise",0.789206036827459,1.44377200419035e-09,0.58424196414338,7.55463364904034e-05
"DYRK1B","turquoise",-0.87867787805795,9.12566573805607e-14,-0.750565066368047,2.44521703271166e-08
"GPI","turquoise",0.948069559394258,1.68515587860791e-20,0.982226861536009,3.22118823368866e-29
"POLR2I","turquoise",0.907704910089137,6.56237671924453e-16,0.742422225253052,4.16163336103121e-08
"SLC1A5","turquoise",0.937059728712274,5.90594754339005e-19,0.940122693860425,2.35140917356736e-19
"TJP3","turquoise",-0.894750738818806,7.08720704455235e-15,-0.926648960990576,9.87357999669983e-18
"HNRNPUL1","turquoise",0.71996614103598,1.63746319488611e-07,0.769944882793092,6.33280864956073e-09
"FZR1","turquoise",-0.726766911734315,1.09682382692966e-07,-0.489352733531245,0.00135278458820323
"DMAC2","turquoise",0.943284456974459,8.62470994502395e-20,0.868496393454966,3.84698676132908e-13
"MRPL4","turquoise",0.900734109633474,2.45929359775359e-15,0.737353460567915,5.7379153728966e-08
"ETFB","turquoise",0.970138397763423,5.54968700794055e-25,0.943517864978728,7.99107543329546e-20
"BABAM1","turquoise",0.983110434222237,1.23184449564651e-29,0.910943839515832,3.42629995273585e-16
"CDC37","turquoise",0.816291491173247,1.36471823086869e-10,0.879974281779407,7.52850002635682e-14
"KDELR1","turquoise",0.95865706013274,2.42891200055659e-22,0.931414249164281,2.87397222547414e-18
"LIG1","turquoise",0.930528426654575,3.63897032770991e-18,0.818422800725994,1.11526112888992e-10
"DBP","turquoise",-0.965402413407231,8.73258365743373e-24,-0.868058032042598,4.08178773447945e-13
"CAPS","turquoise",-0.972172759402873,1.47810917417416e-25,-0.842469083943361,9.37246866740076e-12
"PLPPR2","turquoise",-0.767303364482559,7.67102930949458e-09,-0.906679805413317,8.02105256238225e-16
"BCAT2","turquoise",0.985026042464435,1.27164235645653e-30,0.895114813499173,6.65735052581781e-15
"MIER2","turquoise",0.937716841045095,4.86630494480991e-19,0.895739124649334,5.97684369636498e-15
"PLEKHA4","turquoise",0.848167702904126,4.90425621151896e-12,0.684393370322784,1.11815377894388e-06
"PPP2R1A","turquoise",0.894802043637185,7.02508937725374e-15,0.791911473522923,1.15877918091273e-09
"TNPO2","turquoise",0.887247830189184,2.45120706222917e-14,0.738643002948192,5.29136658394954e-08
"WDR83OS","turquoise",0.919928623925584,4.9200642268905e-17,0.928645735447415,5.94840125610145e-18
"ARRDC2","turquoise",-0.93094979273432,3.253816582693e-18,-0.837274879490024,1.65481780058617e-11
"COPE","turquoise",0.756911624447398,1.59275746599618e-08,0.858211940978263,1.46472092579115e-12
"ARMC6","turquoise",0.911609999910383,2.98845537674994e-16,0.930980085016576,3.22766476949284e-18
